Início da Simulação
02;1;1;240;1;1;2;300;0;1;3;300;0;1;4;300;0;1;10000060
02;2;1;240;1;1;2;300;4;1;3;300;0;1;4;300;0;1;10000060
02;3;1;260;1;1;2;300;4;1;3;280;1;1;4;300;0;1;10000060
02;4;1;280;1;1;2;300;4;1;3;280;1;1;4;280;1;1;10000060
02;5;1;280;2;1;2;300;4;1;3;280;1;1;4;280;1;1;10000060
02;6;1;280;2;1;2;300;8;1;3;280;1;1;4;280;1;1;10000060
02;7;1;280;2;1;2;300;8;1;3;280;3;1;4;280;1;1;10000060
02;8;1;280;2;1;2;300;8;1;3;280;3;1;4;280;4;1;10000060
02;9;1;280;4;1;2;300;8;1;3;280;3;1;4;280;4;1;10000060
02;10;1;280;4;1;2;300;10;1;3;280;3;1;4;280;4;1;10000060
02;11;1;280;4;1;2;300;10;1;3;280;7;1;4;280;4;1;10000060
02;12;1;280;4;1;2;300;10;1;3;280;7;1;4;140;9;1;10000200
02;13;1;160;7;1;2;300;10;1;3;280;7;1;4;140;9;1;10000320
02;14;1;160;7;1;2;300;14;1;3;280;7;1;4;140;9;1;10000320
02;15;1;160;7;1;2;300;14;1;3;280;13;1;4;140;9;1;10000320
02;16;1;160;7;1;2;300;14;1;3;280;13;1;4;140;10;1;10000320
02;17;1;160;11;1;2;300;14;1;3;280;13;1;4;140;10;1;10000320
02;18;1;160;11;1;2;300;17;1;3;280;13;1;4;140;10;1;10000320
02;19;1;160;11;1;2;300;17;1;3;280;14;1;4;140;10;1;10000320
02;20;1;160;11;1;2;300;17;1;3;280;14;1;4;140;11;1;10000320
02;21;1;160;17;1;2;300;17;1;3;280;14;1;4;140;11;1;10000320
02;22;1;160;17;1;2;300;20;1;3;280;14;1;4;140;11;1;10000320
02;23;1;160;17;1;2;300;20;1;3;280;15;1;4;140;11;1;10000320
02;24;1;160;17;1;2;300;20;1;3;280;15;1;4;140;17;1;10000320
02;25;1;160;23;1;2;300;20;1;3;280;15;1;4;140;17;1;10000320
02;26;1;160;23;1;2;300;26;1;3;280;15;1;4;140;17;1;10000320
02;27;1;160;23;1;2;300;26;1;3;280;18;1;4;140;17;1;10000320
02;28;1;160;23;1;2;300;26;1;3;280;18;1;4;140;23;1;10000320
02;29;1;160;24;1;2;300;26;1;3;280;18;1;4;140;23;1;10000320
02;30;1;160;24;1;2;300;27;1;3;280;18;1;4;140;23;1;10000320
02;31;1;160;24;1;2;300;27;1;3;20;21;1;4;140;23;1;10000580
02;32;1;160;24;1;2;300;27;1;3;20;21;1;4;140;24;1;10000580
02;33;1;160;29;1;2;300;27;1;3;20;21;1;4;140;24;1;10000580
02;34;1;160;29;1;2;300;32;1;3;20;21;1;4;140;24;1;10000580
02;35;1;160;29;1;2;300;32;1;3;20;22;1;4;140;24;1;10000580
02;36;1;160;29;1;2;300;32;1;3;20;22;1;4;140;30;1;10000580
02;37;1;160;35;1;2;300;32;1;3;20;22;1;4;140;30;1;10000580
02;38;1;160;35;1;2;300;37;1;3;20;22;1;4;140;30;1;10000580
02;39;1;160;35;1;2;300;37;1;3;20;26;1;4;140;30;1;10000580
02;40;1;160;35;1;2;300;37;1;3;20;26;1;4;140;32;1;10000580
02;41;1;160;0;1;2;300;37;1;3;20;26;1;4;140;32;1;10000580
02;42;1;160;0;1;2;300;0;1;3;20;26;1;4;140;32;1;10000580
02;43;1;160;0;1;2;300;0;1;3;20;30;1;4;140;32;1;10000580
02;44;1;160;0;1;2;300;0;1;3;20;30;1;4;140;33;1;10000580
02;45;1;160;3;1;2;300;0;1;3;20;30;1;4;140;33;1;10000580
02;46;1;160;3;1;2;300;6;1;3;20;30;1;4;140;33;1;10000580
02;47;1;160;3;1;2;300;6;1;3;20;32;1;4;140;33;1;10000580
02;48;1;160;3;1;2;300;6;1;3;20;32;1;4;140;37;1;10000580
02;49;1;160;5;1;2;300;6;1;3;20;32;1;4;140;37;1;10000580
02;50;1;190;5;1;2;270;7;1;3;20;32;1;4;140;37;1;10000580
02;51;1;190;5;1;2;270;7;1;3;20;38;1;4;140;37;1;10000580
02;52;1;190;5;1;2;270;7;1;3;20;38;1;4;140;0;1;10000580
02;53;1;160;9;1;2;270;7;1;3;20;38;1;4;170;0;1;10000580
02;54;1;160;9;1;2;270;8;1;3;20;38;1;4;170;0;1;10000580
02;55;1;160;9;1;2;270;8;1;3;20;0;1;4;170;0;1;10000580
02;56;1;160;9;1;2;270;8;1;3;20;0;1;4;90;3;1;10000660
02;57;1;0;11;1;2;270;8;1;3;20;0;1;4;90;3;1;10000820
02;58;1;0;11;1;2;240;9;1;3;20;0;1;4;120;3;1;10000820
02;59;1;0;11;1;2;240;9;1;3;20;2;1;4;120;3;1;10000820
02;60;1;0;11;1;2;240;9;1;3;20;2;1;4;20;5;1;10000920
02;61;1;0;12;1;2;240;9;1;3;20;2;1;4;20;5;1;10000920
02;62;1;0;12;1;2;240;12;1;3;20;2;1;4;20;5;1;10000920
02;63;1;0;12;1;2;240;12;1;3;0;5;1;4;40;5;1;10000920
02;64;1;30;12;1;2;240;12;1;3;0;5;1;4;10;7;1;10000920
02;65;1;30;14;1;2;240;12;1;3;0;5;1;4;10;7;1;10000920
02;66;1;30;14;1;2;240;16;1;3;0;5;1;4;10;7;1;10000920
02;67;1;30;14;1;2;240;16;1;3;0;8;1;4;10;7;1;10000920
02;68;1;40;14;1;2;240;16;1;3;0;8;1;4;0;11;0;10000920
02;69;1;40;20;1;2;240;16;1;3;0;8;1;4;0;11;0;10000920
02;70;1;40;20;1;2;240;22;1;3;0;8;1;4;0;11;0;10000920
02;71;1;40;20;1;2;240;22;1;3;0;9;0;4;0;11;0;10000920
02;72;1;40;20;1;2;240;22;1;3;0;9;0;4;0;11;0;10000920
02;73;1;0;21;0;2;240;22;1;3;40;9;0;4;0;11;0;10000920
Fim da Simulação.
