Início da Simulação
02;1;1;300;3;1;2;300;0;1;3;300;0;1;4;300;0;1;10000000
02;2;1;300;3;1;2;200;5;1;3;300;0;1;4;300;0;1;10000100
02;3;1;300;3;1;2;200;5;1;3;300;1;1;4;300;0;1;10000100
02;4;1;300;3;1;2;200;5;1;3;300;1;1;4;300;6;1;10000100
02;5;1;300;9;1;2;200;5;1;3;300;1;1;4;300;6;1;10000100
02;6;1;300;9;1;2;200;10;1;3;300;1;1;4;300;6;1;10000100
02;7;1;300;9;1;2;200;10;1;3;300;7;1;4;300;6;1;10000100
02;8;1;300;9;1;2;200;10;1;3;300;7;1;4;300;10;1;10000100
02;9;1;300;15;1;2;200;10;1;3;300;7;1;4;300;10;1;10000100
02;10;1;300;15;1;2;200;15;1;3;300;7;1;4;300;10;1;10000100
02;11;1;300;15;1;2;200;15;1;3;300;9;1;4;300;10;1;10000100
02;12;1;300;15;1;2;200;15;1;3;300;9;1;4;120;13;1;10000280
02;13;1;300;18;1;2;200;15;1;3;300;9;1;4;120;13;1;10000280
02;14;1;300;18;1;2;200;16;1;3;300;9;1;4;120;13;1;10000280
02;15;1;300;18;1;2;200;16;1;3;300;14;1;4;120;13;1;10000280
02;16;1;300;18;1;2;200;16;1;3;300;14;1;4;120;14;1;10000280
02;17;1;20;23;1;2;200;16;1;3;300;14;1;4;120;14;1;10000560
02;18;1;20;23;1;2;200;21;1;3;300;14;1;4;120;14;1;10000560
02;19;1;20;23;1;2;200;21;1;3;300;18;1;4;120;14;1;10000560
02;20;1;20;23;1;2;200;21;1;3;300;18;1;4;120;16;1;10000560
02;21;1;20;26;1;2;200;21;1;3;300;18;1;4;120;16;1;10000560
02;22;1;78;26;1;2;142;23;1;3;300;18;1;4;120;16;1;10000560
02;23;1;78;26;1;2;142;23;1;3;300;22;1;4;120;16;1;10000560
02;24;1;78;26;1;2;142;23;1;3;300;22;1;4;120;22;1;10000560
02;25;1;78;32;1;2;142;23;1;3;300;22;1;4;120;22;1;10000560
02;26;1;78;32;1;2;142;26;1;3;300;22;1;4;120;22;1;10000560
