Início da Simulação
02;1;1;300;2;1;2;300;0;1;3;300;0;1;4;300;0;1;10000000
02;2;1;300;2;1;2;300;2;1;3;300;0;1;4;300;0;1;10000000
02;3;1;300;2;1;2;300;2;1;3;300;2;1;4;300;0;1;10000000
02;4;1;300;2;1;2;300;2;1;3;300;2;1;4;300;6;1;10000000
02;5;1;220;3;1;2;300;2;1;3;300;2;1;4;300;6;1;10000080
02;6;1;240;3;1;2;280;3;1;3;300;2;1;4;300;6;1;10000080
02;7;1;240;3;1;2;280;3;1;3;300;8;1;4;300;6;1;10000080
02;8;1;240;3;1;2;280;3;1;3;300;8;1;4;300;8;1;10000080
02;9;1;240;6;1;2;280;3;1;3;300;8;1;4;300;8;1;10000080
02;10;1;240;6;1;2;140;9;1;3;300;8;1;4;300;8;1;10000220
02;11;1;240;6;1;2;140;9;1;3;300;10;1;4;300;8;1;10000220
02;12;1;240;6;1;2;140;9;1;3;300;10;1;4;140;11;1;10000380
02;13;1;240;8;1;2;140;9;1;3;300;10;1;4;140;11;1;10000380
02;14;1;240;8;1;2;140;13;1;3;300;10;1;4;140;11;1;10000380
02;15;1;240;8;1;2;140;13;1;3;300;12;1;4;140;11;1;10000380
02;16;1;240;8;1;2;140;13;1;3;300;12;1;4;140;16;1;10000380
02;17;1;60;13;1;2;140;13;1;3;300;12;1;4;140;16;1;10000560
02;18;1;60;13;1;2;140;15;1;3;300;12;1;4;140;16;1;10000560
02;19;1;105;13;1;2;140;15;1;3;255;13;1;4;140;16;1;10000560
02;20;1;105;13;1;2;140;15;1;3;255;13;1;4;140;19;1;10000560
02;21;1;105;16;1;2;140;15;1;3;255;13;1;4;140;19;1;10000560
02;22;1;105;16;1;2;140;20;1;3;255;13;1;4;140;19;1;10000560
02;23;1;105;16;1;2;140;20;1;3;255;15;1;4;140;19;1;10000560
02;24;1;105;16;1;2;140;20;1;3;255;15;1;4;140;25;1;10000560
02;25;1;105;20;1;2;140;20;1;3;255;15;1;4;140;25;1;10000560
02;26;1;105;20;1;2;140;23;1;3;255;15;1;4;140;25;1;10000560
02;27;1;105;20;1;2;140;23;1;3;255;20;1;4;140;25;1;10000560
02;28;1;105;20;1;2;140;23;1;3;255;20;1;4;140;27;1;10000560
02;29;1;105;21;1;2;140;23;1;3;255;20;1;4;140;27;1;10000560
02;30;1;105;21;1;2;140;24;1;3;255;20;1;4;140;27;1;10000560
02;31;1;105;21;1;2;140;24;1;3;255;22;1;4;140;27;1;10000560
02;32;1;105;21;1;2;140;24;1;3;255;22;1;4;140;32;1;10000560
02;33;1;105;23;1;2;140;24;1;3;255;22;1;4;140;32;1;10000560
02;34;1;105;23;1;2;140;30;1;3;255;22;1;4;140;32;1;10000560
02;35;1;105;23;1;2;140;30;1;3;255;23;1;4;140;32;1;10000560
02;36;1;105;23;1;2;140;30;1;3;255;23;1;4;140;36;1;10000560
02;37;1;105;24;1;2;140;30;1;3;255;23;1;4;140;36;1;10000560
02;38;1;105;24;1;2;140;36;1;3;255;23;1;4;140;36;1;10000560
02;39;1;105;24;1;2;140;36;1;3;255;29;1;4;140;36;1;10000560
02;40;1;105;24;1;2;140;36;1;3;255;29;1;4;140;0;1;10000560
02;41;1;105;25;1;2;140;36;1;3;255;29;1;4;140;0;1;10000560
02;42;1;105;25;1;2;140;0;1;3;255;29;1;4;140;0;1;10000560
02;43;1;105;25;1;2;140;0;1;3;255;33;1;4;140;0;1;10000560
02;44;1;105;25;1;2;140;0;1;3;255;33;1;4;140;4;1;10000560
02;45;1;105;26;1;2;140;0;1;3;255;33;1;4;140;4;1;10000560
02;46;1;105;26;1;2;140;4;1;3;255;33;1;4;140;4;1;10000560
02;47;1;105;26;1;2;140;4;1;3;255;35;1;4;140;4;1;10000560
02;48;1;105;26;1;2;140;4;1;3;255;35;1;4;140;10;1;10000560
02;49;1;105;28;1;2;140;4;1;3;255;35;1;4;140;10;1;10000560
02;50;1;105;28;1;2;140;8;1;3;255;35;1;4;140;10;1;10000560
02;51;1;105;28;1;2;140;8;1;3;255;39;1;4;140;10;1;10000560
02;52;1;105;28;1;2;140;8;1;3;255;39;1;4;140;15;1;10000560
02;53;1;105;31;1;2;140;8;1;3;255;39;1;4;140;15;1;10000560
02;54;1;105;31;1;2;110;11;1;3;255;39;1;4;170;15;1;10000560
02;55;1;105;31;1;2;110;11;1;3;255;0;1;4;170;15;1;10000560
02;56;1;105;31;1;2;110;11;1;3;255;0;1;4;170;17;1;10000560
02;57;1;105;36;1;2;110;11;1;3;255;0;1;4;170;17;1;10000560
02;58;1;105;36;1;2;110;17;1;3;255;0;1;4;170;17;1;10000560
02;59;1;105;36;1;2;110;17;1;3;255;5;1;4;170;17;1;10000560
02;60;1;105;36;1;2;110;17;1;3;255;5;1;4;170;18;1;10000560
02;61;1;105;37;1;2;110;17;1;3;255;5;1;4;170;18;1;10000560
02;62;1;105;37;1;2;110;21;1;3;255;5;1;4;170;18;1;10000560
02;63;1;105;37;1;2;110;21;1;3;225;11;1;4;200;18;1;10000560
02;64;1;105;37;1;2;110;21;1;3;225;11;1;4;200;19;1;10000560
02;65;1;105;38;1;2;110;21;1;3;225;11;1;4;200;19;1;10000560
02;66;1;105;38;1;2;110;24;1;3;225;11;1;4;200;19;1;10000560
02;67;1;105;38;1;2;110;24;1;3;5;17;1;4;200;19;1;10000780
